"station","a","b"
"A373020001",0.0777029864608841,348.856424842514
"A375005050",0.00112425507801121,4280.08198566312
"A380020001",0.0904064044458828,250.351176026088
"A402061001",0.0423718337955714,117.414154599253
"A414020201",0.00999340409943051,770.772136438755
"A417301001",0.0492029680141692,408.587040316314
"A420063001",0.0110081082844863,950.879667310549
"A420063002",0.0058808311136398,1782.41114911217
"A433301001",0.0757785001573687,175.485386632108
"A436203001",0.0199245743379647,283.229386608733
"A443064001",0.00559356918671448,187.476729801147
"A455000201",0.00777086860855583,1616.72203919376
"A463201001",0.104507205935258,1014.10335580002
"A511061001",0.00720043503323428,1943.37699070997
"A523011001",0.0715542982705558,408.862993073543
"A524201001",0.0925200422033934,243.095528351518
"A526102001",0.0336901402402243,-119.096655724996
"A542201101",0.110476959284119,398.841985633649
"A543101001",0.0258077908195004,544.319789461168
"A550061001",0.00553553408697755,626.551966980803
"A573061001",0.00756321562776961,464.298631692771
"A600101001",0.0387138864070195,475.552162304584
"A605102001",0.0239719280319578,391.682323237632
"A615103001",0.0150567242512386,712.610405014811
"A623201001",0.0840609904878037,303.088489007137
"A631101001",0.0199186777489862,485.527862252342
"A631101003",0.0153744135300688,474.944152540326
"A634101001",0.0199481063744092,72.0403581643329
"A634101002",0.0162506250109136,224.871597911914
"A643112001",0.106034532418112,93.7505141986914
"A643112002",0.0586681329928642,297.34254140014
"A654111001",0.144199442698576,-261.658450410698
"A657111001",0.0351062794204148,291.510602854822
"A662121201",0.0968123995201698,117.672914253733
"A664031001",-0.00693839165113328,1012.82039233776
"A670121001",0.0505641472426208,455.336924797516
"A673122001",0.0339165064127178,461.20892982568
"A676101001",0.00613982185040493,241.375749695796
"A686000101",0.128383977699979,650.187539804435
"A687201001",0.0730301104799157,1532.52700787216
"A692101001",0.00476938073314912,289.058636289055
"A694102004",0.00715763055064247,1251.29108297084
"A701061001",0.00345067875321931,879.924065794965
"A712201001",0.110156882003606,479.891932785297
"A735201001",0.0502885492102606,762.642195289384
"A740000101",0.00233323142601909,2925.42873618727
"A740000102",0.00260559814711967,2672.84868688448
"A758102001",0.106722394830432,879.08814304103
"A764201001",0.107730795147429,-267.006681040354
"A770101001",0.0537250548231275,105.7266707236
"A782101001",0.063970524666816,-145.633625706949
"A788101002",0.0360506959916344,931.196454909949
"A793061002",0.00450572504202365,508.452644497722
"A800621001",0.206700110209822,202.215228371344
"A802101001",0.126899215046142,610.754888398586
"A807101001",0.0956675593693672,794.918443503532
"A812020101",0.0912536279831618,735.385225324373
"A812200001",0.199792514884035,386.82320085477
"A820101001",0.0403599648849268,-1414.09095545671
"A830020101",0.202571334066705,172.788225489303
"A831030001",0.183731399038963,138.242242365501
"A832201001",0.0902258737166379,852.919091791876
"A840101001",0.0242554989107752,-242.269307571941
"A842020101",0.147252123712121,612.68802435266
"A843101001",0.0181433918940584,503.0990795839
"A850061001",0.00348241182886004,832.068860031923
"A860304001",0.239768644297035,116.965416639307
"A861202001",0.15156788167246,321.921477446015
"A864030001",0.0569388590921547,366.045665603651
"A873201001",0.105932090792024,648.276929944934
"A891030101",1.68856142310681,267.441712855594
"A900105050",0.187870804375243,214.531039342109
"A901305050",0.125875484954286,181.80701987888
"A902101050",0.130008559073312,240.217663023935
"A902102050",0.0925333691166404,1153.45276169768
"A902102101",0.109834244806548,243.099611577618
"A906215050",0.0805093101727056,297.622837764463
"A907105050",0.0464941587506375,355.919006236054
"A909106050",0.0346921157280709,1215.73531254039
"A919205050",0.069949763934785,207.811028939358
"A920107050",0.0214686713927023,1029.95105984429
"A923205040",0.171549280937167,129.931148227975
"A926000101",0.0642456358150224,654.692888205584
"A930108040",0.0173154312119496,989.58545330277
"A932215050",0.374040448044296,489.154789809862
"A937203050",0.0285393257822187,245.131913972542
"A937204050",0.0292674693710605,1192.24182181264
"A937205050",0.0385154667680174,-882.938229741094
"A937205051",0.0311113460081814,-20.318258206778
"A937205301",0.0262854823402955,881.814910095385
"A940000101",0.00577845544971302,2298.28010226764
"A953205050",0.122111454687817,424.809080554315
"A961205050",0.611404874529407,718.509013397479
"A973121001",0.0826066523623278,636.189967481027
"A975201001",0.0993965191873476,655.193597418163
"A983201001",0.101338517385718,888.934736298814
"A986201001",0.0898672812298396,675.649062846351
"A994202001",0.0432000862949198,-776.063607580741
"B022001001",0.0662844082118232,623.229908577823
"B105201001",0.153351674375064,683.564727205788
"B109201001",0.0358742890406469,879.952541182659
"B110000001",0.0244881413960441,1140.19877861652
"B115001001",0.0238975330834339,530.748559478973
"B122201001",0.0757731289981389,445.2413199947
"B128201001",0.0274382886354822,1156.76971592787
"B130001001",0.0167241896757192,157.171680678478
"B134001001",0.0176952454965362,36.6312445038983
"B134001002",0.0168518258609112,511.395097926814
"B204201001",0.283315631946122,358.346940242359
"B210000101",0.0160199392616342,876.897827004217
"B213001001",0.0154363057394325,1051.69466807972
"B222001001",0.0131127911151285,1051.6629371343
"B301001001",0.0141247696900027,843.724188204001
"B315002001",0.0103967908456085,1296.75635098341
"B400101001",0.0591020015196656,34.496434798111
"B400101101",0.112722839040427,338.404221791047
"B402101001",0.0640012739716237,214.779705226154
"B403101001",0.0268168347846918,175.945823826979
"B413201001",0.101755974291017,823.071098942981
"B422431001",0.167339998982817,453.117455140119
"B422431101",0.0673211073741554,464.64454934591
"B423000102",0.119661418856271,158.054076830533
"B435201001",0.0827141910367246,828.376751159033
"B453000101",0.143228534378909,774.590691215288
"B457201001",0.0712741474690777,449.871919305038
"B460101001",0.0343431441124563,-1536.07411592589
"B463101001",0.0317650644734502,896.321969239404
"B466010101",0.0254381947460603,-13.4407629410258
"B502001001",0.00885698353939031,2170.81327979021
"B517201001",0.0360053910734636,1636.16769918941
"B532201001",0.0535389072027044,577.142959966259
"B557201001",0.0724103476739166,201.11418951977
"B560010101",0.00762253264371142,-160.519613791646
"B610000201",0.0103359094730215,472.904988577813
"B610000301",0.0583661784610359,786.262224908357
"B610000401",0.0166175673376285,639.332331270355
"B610000701",0.175207367856797,584.397748417492
"B611101001",0.00931122047980646,759.549768683936
"B713000101",0.0296762663216241,777.229845858936
"B720000001",0.00359858889372155,701.771175406527
"B720000002",0.00407411533490107,571.532527642704
"B732201001",0.0523678611597074,343.741558162482
"B732201101",0.0665201839375651,587.966359013608
"D013701001",0.125414241348212,-291.443352530788
"D013702001",0.109618272035054,1077.31847628886
"D013705001",0.19786657018195,415.278085288444
"D015651001",0.0914252909918557,616.487808827102
"D015652001",0.09869684592077,-125.495660066873
"D015656001",0.0817572489853871,-49.3088758287339
"D015850001",0.207967879272027,36.1835262878395
"D016221001",0.0234836193262462,-102.206026486676
"D019701001",0.161096932296937,89.6203990736735
"D020601001",0.0572620449493361,234.366262541012
"D020602001",0.154382046586824,367.437377863399
"E156371002",0.00538026530142949,-36.8944853793725
"E156601001",0.210234272670322,89.293656510931
"E172601002",0.243596775632092,-467.775430015149
"E172751001",0.111962923997609,71.475237903122
"E176601001",0.213822149366364,195.934057045323
"E182702001",0.111070875971271,-3.49767978185278
"E201000301",0.255775170166227,-98.0029824416938
"E207111003",0.00805957016698861,10.3559149070439
"E236741001",0.300549835584743,312.570501169202
"E237110501",0.0142293253423766,125.789199749724
"E237601001",0.291084571748927,522.314468841891
"E237721001",0.30699668268112,501.415763714646
"E240041101",0.00812774846814057,-164.087893596754
"E334601001",0.213979140397665,-149.844720784374
"E334602201",0.359229124929021,181.136072231775
"E351121001",0.163022985620487,-42.3997737135928
"E351122001",0.0890071706120141,271.817120186859
"E351851001",0.320476168011566,87.2559132416393
"E364621001",0.116663038429773,422.176113304174
"E364628001",0.216886411657776,718.077424722818
"E365851301",0.15847329052441,1402.43243929697
"E366060002",0.141281395423641,1236.69474819633
"E366600501",0.202034143014343,-113.308397867485
"E366601001",0.170029891520956,63.5223370729334
"E403571003",0.030203898774983,575.500938454599
"E403572001",0.0755904645269085,406.375726822946
"E403653001",0.0686825310445556,224.242362906253
"E403653301",0.037651139822295,635.053418052042
"E430601001",0.0750749384118647,141.742615310234
"E430602001",0.0638728220562635,583.22654642383
"E490571002",0.142726299944619,1048.66077887961
"E490571101",0.383141281003751,-38.1288478300733
"E490700501",0.421961375684204,244.983220031733
"E490941401",0.36870402841556,6803.39190427202
"E510571001",0.144152586207732,293.347620492626
"E520571001",0.0807371553975014,-303.255694058312
"E520571202",0.0871500612095417,193.679939405054
"E530021001",0.0682289515973923,387.19904726939
"E531022001",0.0763201153437992,330.373668345781
"E540031001",0.0692926458300906,66.5130037474761
"E540651001",0.0668584776791196,34.8336634554499
"E541000101",0.0543609805841395,345.293732387701
"E550572001",0.0515594084159737,-121.989023573033
"E550572601",0.14487593267887,-84.9893788462768
"E633095001",-0.000209645342603958,1110.82094000692
"E635140201",0.0296499939736704,138.718163416058
"E635142002",0.0604882505503378,306.951573334806
"E635142602",0.0254529300224718,8750.26933933647
"E638607001",0.100383845872063,246.943126120392
"E639701001",0.240430427974065,216.575986534789
"E639703002",0.130220332500968,328.467923192306
"E640091001",169.788176676922,-2702747.3247527
"E640601001",0.0711113294717912,246.852802909705
"E640603501",0.460575353085926,49.732352263422
"E640754001",0.157225288509836,216.479840674257
"E642601001",0.0828700639827649,306.493018428156
"E645651601",0.0945709589482131,119.507103386331
"E645651701",0.13472505452198,240.584487099091
"E647091003",0.00645762306730937,-600.808490952288
"E648093001",-0.00928392826815916,1373.3947330174
"E649831501",0.0841302403660768,439.55667832951
"F128000101",0.0306256518139644,558.356397657128
"F232000101",0.129673313900473,10.959587238703
"F240000106",-0.000264097674701231,1046.70485937206
"F330000101",0.0357283183384432,180.860342726728
"F351000104",0.00391955309495796,598.080531696788
"F352000101",0.273576690246568,125.215353324766
"F357000101",0.0445915770970329,-87.8424503658529
"F358000402",-0.000266833952314222,1161.87316301429
"F400000101",0.000513251803311156,1772.77648349978
"F400000102",0.000813083075058303,1675.76002090222
"F410000101",0.23447844038418,-2.88675188219412
"F410000601",0.0548727137373504,104.381288949212
"F411000101",0.0792555730495036,539.076420513676
"F413000101",0.0692104587328141,194.011195738788
"F415000101",0.0608121950506811,291.573657201252
"F416000201",0.0496373698197496,253.036399954759
"F422000201",0.0120405308636418,786.843083614287
"F428000101",0.0655055440915488,595.294240008769
"F429000102",0.0952291786689631,486.60237429594
"F438000101",0.166565515748506,63.9145949810278
"F438000201",0.266539867925136,133.929472221835
"F439000101",0.01993569097596,338.943617647288
"F439000301",0.251856968820379,127.826405405651
"F445000101",0.0888464145632494,653.465099392097
"F447000302",0.00154312280558065,1097.94728986923
"F453000101",0.115473712145764,66.7249156314507
"F456042001",0.161433625359778,270.191736217466
"F459000102",0.046957451965711,-84.5588940631445
"F461000102",0.210556685236545,72.8705846306637
"F461000401",0.307374783836954,89.4100269348865
"F461000501",0.241525199306546,534.140417747802
"F462000101",0.161893768484833,77.3154995642292
"F462000401",0.232211677857195,109.371055145473
"F463000101",0.226581497616166,54.5775717958872
"F464000102",0.128392217487531,613.30948011754
"F464000203",0.138792097307075,284.631416137811
"F466000101",0.120429604994934,324.575319582107
"F467000101",0.084035104373997,322.920114605972
"F474000102",0.0943267206900469,685.990576949141
"F483000202",0.0532644128324122,1705.42157679678
"F486000101",0.279684087902501,199.631201518225
"F490000104",4.75310465104099e-05,500.609734414452
"F521000201",0.0595772828749793,358.873572681674
"F606000101",0.00842035645705887,841.86077396247
"F613000102",0.0065299406945062,-681.093507942567
"F622000402",0.0106229328119513,-226.031422519436
"F625000101",0.0983586406916573,361.519785235901
"F641000101",0.16858906080475,-51.8345411352988
"F652000101",0.0914347057895415,762.661314296855
"F655000101",0.0524136634560531,-168.137335012858
"F655000102",0.0524750765345849,-170.30188695815
"F657000201",0.0354127950842873,270.59901714562
"F658000202",0.0243698209824613,668.883590105886
"F664000104",0.00943188108593138,867.807516353993
"F664000404",0.00244517241381717,439.742151790971
"F700000103",0.00320960262560366,169.07746561541
"G017042010",0.0717940765762424,-210.444177869151
"G111041010",0.0481188568954356,440.24661834249
"G206021010",0.0618903261426585,27.0204814607212
"G210061301",0.0453372891835724,340.773603816001
"G223041010",0.0539205425168395,88.1467382489502
"G400022010",0.135627982090688,36.5573156125095
"G600061010",0.0806172063617801,-12.6221987773175
"G700021010",0.20683643229833,-64.965830411653
"G710061010",0.153155192721512,518.636804061127
"H002001001",0.0542341015804662,455.26695341333
"H005000101",0.125158266777016,95.5372266702145
"H010001001",0.0404605937857337,596.236175827123
"H010002001",0.0153614705583557,609.90105360395
"H011001201",0.0939642437400311,340.7166644885
"H020302002",0.0517794653617933,241.010496613906
"H030101001",0.0507988917000566,545.710402340384
"H032103001",0.0439750825218649,96.8077445687401
"H040001001",0.0130433268262962,225.469932642403
"H040002001",0.0147514984773012,641.185923445037
"H050301001",0.0730912004857658,560.345502179359
"H070201001",0.14533048565717,524.744618951232
"H080001101",0.0241298479555252,374.054908122746
"H080001201",0.0521893055997178,-280.465300188311
"H081001002",0.012386610638075,1280.42428713011
"H100101001",0.0852391371776413,303.369938833317
"H105102001",0.0294751480234348,401.284853071992
"H110200901",0.0552855641706592,262.668581127733
"H112202001",0.0184430662773621,431.517002976295
"H120101001",0.0131919033238962,631.820737376977
"H123101001",0.0251008292552342,735.51585642691
"H130201001",0.0924872504522742,405.252193188572
"H133301001",0.0811277595426726,509.569884211703
"H150101001",0.0113030901683571,1633.53957784738
"H150351001",0.119025623759055,309.698952836473
"H150391001",0.157252923400443,599.551086228384
"H151321001",0.133401419960931,390.302872084868
"H160301001",0.0876773635073579,275.949415849938
"H170001001",0.005018415405933,4985.87573869459
"H171301001",0.195198255423041,309.022355937952
"H200102001",0.0424536790475414,191.409361067021
"H202101001",0.0287146418398699,78.6234543251729
"H205101001",0.0468197968426309,323.021827352615
"H205102001",0.0118199262804579,229.682385975847
"H206201001",0.0664337482427599,502.508596701388
"H206202001",0.249607380020822,422.384639861769
"H207311001",0.110151973296343,89.2204189801369
"H208000104",0.000784986768988996,545.114272557067
"H212202001",0.0346287407791006,405.097698683321
"H214203002",0.0243627800562317,339.576667912843
"H216301001",0.0632684447399713,336.278937233463
"H217232001",0.030228335747262,313.231629419045
"H218201001",0.0224626149161622,31.4567716833932
"H222101001",0.0124919196018233,172.853314446183
"H224000501",0.602533848978111,399.096381519239
"H226000201",0.325605064181799,12.7757308681558
"H232201001",0.0812072477279799,459.897408577303
"H233202001",0.0389951278435559,415.20867116775
"H234202002",0.037683757335034,322.601101430098
"H234203001",0.0239831716667363,1003.50896935923
"H240201001",0.0324917700116689,518.611331820697
"H241201001",0.0708752214512759,509.701767427881
"H242231001",0.0626798794940723,431.276970444537
"H243401001",0.0629980287734333,621.579985112324
"H244234001",0.0380349585650211,587.77445736141
"H245202001",0.0108837424158815,305.99674959115
"H246202001",0.0155844308167101,-38.754957838926
"H246371001",0.297528389409522,316.335033082339
"H247301001",0.113507329840526,669.3072252816
"H248201001",0.0172446911824854,612.501566433001
"H248201002",0.0172844961820483,748.017035966966
"H300000201",0.0028037227072181,-433.382970987088
"H303000201",0.376333588697307,424.642997277362
"H303000401",0.23295788373114,219.533420686068
"H305000101",0.0695474639501152,257.360827364988
"H305000301",0.134367729496289,265.763267594566
"H305000401",0.0791129754190648,17.5237983591424
"H310042010",0.355877608507469,362.809580312001
"H311041011",0.146872382938482,191.301573080562
"H312042201",0.0737436950418589,-16.9398937392558
"H317061010",0.21396151770224,316.410225466953
"H318041010",0.0354097539454135,697.160939968126
"H320000104",0.00084248136971597,3002.54973549964
"H320331001",0.51468627086314,545.330461728725
"H323041010",0.4398161432939,193.715045508073
"H325041010",0.0425246354619601,333.683771033459
"H332201001",0.11062789981898,307.878209623793
"H352201010",0.0601696457554145,115.291783911176
"H402203001",0.053198507370398,730.300125359386
"H403021010",0.0748591763171434,455.451238634261
"H404021101",0.0545069715264091,185.163545787593
"H406840001",0.44387660005958,313.161775394986
"H413041010",0.142620114782161,156.983833149469
"H416021010",0.0364432222951739,690.960264635595
"H418041101",0.103975374272701,281.614263663451
"H420021011",0.0383593373834743,-369.716618163893
"H423041010",0.0464475730000805,285.099696568835
"H425042010",0.0509107947188008,400.724379478491
"H426021010",0.0220112888388105,-77.5783198851062
"H428000201",0.325569638222254,245.650399462807
"H432021010",0.0231506552195321,602.320094533658
"H433043010",0.0779257492803035,76.9285581248615
"H435000201",0.0660460711555383,201.212990689204
"H436061011",0.0128250458961773,109.756185597843
"H437042010",0.0794897911553083,232.192413699827
"H438021010",0.0249830690283896,-316.03159725445
"H501102001",0.0420452994438098,505.048616680615
"H502301001",0.0517139046671385,385.585100374549
"H502301301",0.174928519590246,156.376440196219
"H502301401",0.200444134583533,217.388683113728
"H503101001",0.0212758542230716,356.513367899758
"H503102001",0.0212269395057214,296.004304370202
"H503331001",0.081471714351044,488.506818783781
"H504061010",0.337082956880152,110.334229188883
"H504062010",0.112763875340752,273.078886239544
"H504063010",0.0735145479112233,262.262059914083
"H504201001",0.0581863939538572,372.389811807444
"H505321001",0.0831940125837842,172.234506410985
"H506061010",0.0962986279294811,122.138222945486
"H506201001",0.0308125622791504,626.040083793284
"H507101002",0.0125746989776646,680.815939962486
"H507104001",0.00873650283445435,585.120323429407
"H507105001",0.0115175243560007,729.16196438927
"H508305001",0.0313563149798968,623.383520417819
"H508307001",0.0495349220644354,928.283347397114
"H509101002",0.00612186658547788,1938.76862367582
"H510203001",0.0281958461143441,1237.99453667501
"H510204001",0.0590976175815422,321.313655036643
"H511231001",0.0133220052532954,326.871501316326
"H512234001",0.0279620975312867,1368.66907794106
"H512235002",0.0152358185762881,492.807330004155
"H513061010",0.191415473110303,46.943294813456
"H513062011",0.170771297121103,149.04239053689
"H513062012",0.342269276625754,197.06377296595
"H514261001",0.0487237396450868,422.678853669524
"H514262001",0.0505037168117498,987.528927200858
"H515301001",0.121387986866491,476.790208701185
"H517201001",0.0202714005024476,1286.28837661218
"H517311001",0.117224618997531,465.908772497478
"H520101003",0.00777976940594236,874.486895994983
"H520421001",0.323667556909999,523.666054315792
"H521331001",0.202332340817048,432.804607273703
"H522431001",0.208487686543755,174.928892481271
"H524301001",0.129080458336773,420.60659941152
"H530202001",0.0538641219443579,156.494815913752
"H541203001",0.105678961124185,329.481448864421
"H552201001",0.0935410959012368,240.199218436398
"H602021010",0.0690112907305749,95.5300076557989
"H602102001",0.0756530500420575,351.602429701319
"H602321001",0.0875839838944551,472.122027522095
"H603321001",0.349611520125634,-282.500834294016
"H605301001",0.152058188830641,43.015120334947
"H605641401",0.0719521238868891,324.492150813218
"H610201001",0.0530244767297695,296.695433211556
"H610201201",0.111055280492641,140.30502241016
"H611061010",0.129086401275879,160.100502824942
"H612041010",0.0716652389964341,698.129849727412
"H612201001",0.0314911804276898,625.808758474609
"H615302002",0.0854045135666844,471.249784328263
"H616201001",0.0291663974406251,982.792666088245
"H620101001",0.0202912722802443,1119.34819627147
"H622101001",0.0167390218100417,2256.83269118162
"H623021010",0.0286534005472221,-88.7154867628108
"H623302001",0.0352731422969978,575.972881197214
"H623311001",0.269247339227851,457.687946154455
"H630101001",0.014734317033918,59.1464901777278
"H630383001",0.746220846809181,87.9043869365516
"H630384001",0.115470861904241,400.222618724999
"H631302001",0.169024283091222,-57.480039521842
"H631303002",0.0642767007688406,412.126190974279
"H632101101",0.00979191323555403,2155.51815461469
"H632101203",-2.36522987052059e-06,455.941273590462
"H640201001",0.149527358410977,480.735305925161
"H640203001",0.0997887507381872,438.759683438224
"H641201001",0.0668171480228349,861.418593940016
"H641202001",0.0499452867820326,493.659897935355
"H642301001",0.123517358898367,435.954254505579
"H642302001",0.208235069195984,261.690813727773
"H643201001",0.0512055162414949,303.154149298636
"H650102001",0.000908474964370601,2577.09279504098
"H651301001",0.157113791022715,370.81066970288
"H652353201",0.190328566695509,346.679057394065
"H702101001",0.0387628287354558,-121.736676190895
"H702101002",0.0218274679979562,240.203834856262
"H703301001",0.0854905119744419,204.04137405877
"H704102501",0.0361551319902497,1689.30133482845
"H705311001",0.176630548686253,107.882558616938
"H705343001",0.0899788822784405,269.820033896946
"H706101001",0.0154587845091901,888.027091557565
"H710202001",0.0903818232809235,263.172831656826
"H714201001",0.0600472631158352,115.943940703356
"H715301204",0.0643805089119014,317.024485383556
"H716201001",0.103402094897772,-1219.10455236911
"H720101001",0.0153276710851155,943.705310989603
"H730202001",0.496596105839582,119.798974830631
"H733041010",0.119715104387499,324.543025982121
"H740101001",0.0237463283314672,1591.00081300944
"H740382001",0.115268579237086,160.842071129406
"H741321001",0.14886737295117,128.325754841366
"H742371002",-0.00788143637630792,133.958968526116
"H742373502",-0.0675475336579777,498.910205937455
"H751301001",0.079963664767243,253.609874405417
"H751303001",0.507039489761385,181.541810142407
"H751361001",0.339984443175309,132.321091662455
"H760201001",0.15759752113761,-354.080323433097
"H770201001",0.0734310896656684,291.66712477513
"H771301001",0.147645127411726,59.5366464501267
"H773301001",0.258947539976874,175.239709874712
"H774201001",0.0577548334250612,418.773462735523
"H774202001",0.0471753606071516,47.0123918109049
"H781321001",0.432323105965916,194.049365768019
"H784301001",0.150467312601429,214.756684288847
"I033000101",0.0615177028410403,-220.645688976457
"I101101001",0.08630484160218,77.3768030090552
"I103101001",0.050906889201746,208.512811015111
"I110301001",0.115209180797406,-179.626886835405
"I120301002",0.0727894120409484,328.375449526553
"I123000101",0.0684483863304262,264.972268602371
"I135000101",0.055002346611375,392.133900040501
"I200101001",0.214312607162431,303.563450978489
"I200101101",0.201413218062449,660.792824653722
"I202101001",0.121184122847551,90.5842706813916
"I205103002",0.0649961265920108,127.68408306757
"I210201001",0.220856739942414,231.428417262834
"I220382002",0.0783712266578922,365.38687044858
"I221361001",0.157355325921869,12.3758612623916
"I248000101",0.106384925529291,264.604743008992
"I264000101",0.0902917964947134,414.624238313347
"I303301001",0.224512690965263,294.207419396473
"I310301001",0.147967195224541,288.975696316958
"I311301001",0.156809413004939,196.793075054006
"I312101002",0.0394280160266735,524.519740053419
"I335201001",0.0673791588480928,773.945734817949
"I336101001",0.0195872532598368,240.304616736376
"I342201001",0.0814437013734928,199.136589953654
"I344231001",0.0706128734720098,364.250158587593
"I346201001",0.0220240688665411,311.068413485001
"I346202001",0.0350474184797646,524.695564290477
"I346301001",0.0787591766522592,531.935103255449
"I352102001",0.0171427912046556,620.659256283365
"I353101001",0.0155078394644515,583.281622435641
"I361206001",0.12001686360295,347.422361529547
"I362101001",0.0162286217521599,947.803501637527
"I371201001",0.0889802367542459,296.782656263461
"I402201001",0.104312457338659,308.381786647023
"I403201001",0.130270397287169,240.629338748397
"I501305001",0.109415076307666,131.071375157898
"I501361001",0.219102600080503,113.72895733177
"I501361701",0.0789947945838352,339.765168323856
"I502102001",0.0615717148205867,427.383273426833
"I505301001",0.0616203343934012,276.586996110309
"I506000201",0.220239043110972,347.847180432298
"I510101001",0.0350633590766877,511.008476505376
"I512102001",0.0462332438696233,377.6022567871
"I522101001",0.0266625870582001,338.115477898501
"I524301001",0.143296095103605,467.996186605854
"I532151001",0.297790082222771,225.212769180659
"I535201001",0.103815920718215,280.819300167644
"I650201001",0.262371865886651,377.89349934818
"I692301001",0.159845174818876,41.1460170596309
